"","doi","score","title","year","title_score","merge_score","fullCitation","authors","journal","cite_count_crossref","journal_tf","original_citation","citation_rank","id"
"1254","http://dx.doi.org/10.1007/s11113-012-9230-0",0.51429325,"The Effect of Urbanization on China’s Fertility",2012,0.4,0.2057173,"Zhen Guo, Zheng Wu, Christoph M. Schimmele, Shuzhuo Li, 2012, 'The Effect of Urbanization on China’s Fertility', <i>Population Research and Policy Review</i>, vol. 31, no. 3, pp. 417-434","Zhen Guo, Zheng Wu, Christoph M. Schimmele, Shuzhuo Li","Population Research and Policy Review",3,0,"Christoph M. Schimmele and Zheng Wu. The New Immigration and Ethnic  Identity. Population Change and Strategic Knowledge Cluster Discussion Paper  Series. Vol. 3, Issue 1, Article 1.","4","Schimmele_CV"
"1255","http://dx.doi.org/10.1093/geronb/gbu060",0.4983229,"Repartnering After Widowhood",2014,0.4,0.19932916,"Zheng Wu, Christoph M. Schimmele, Nadia Ouellet, 2014, 'Repartnering After Widowhood', <i>The Journals of Gerontology Series B: Psychological Sciences and Social Sciences</i>, vol. 70, no. 3, pp. 496-507","Zheng Wu, Christoph M. Schimmele, Nadia Ouellet","The Journals of Gerontology Series B: Psychological Sciences and Social Sciences",0,0,"Christoph M. Schimmele and Zheng Wu. The New Immigration and Ethnic  Identity. Population Change and Strategic Knowledge Cluster Discussion Paper  Series. Vol. 3, Issue 1, Article 1.","5","Schimmele_CV"
"1256","http://dx.doi.org/10.1111/j.1540-6040.2011.01374.x",1.144942,"Racial Diversity and Sense of Belonging in Urban Neighborhoods",2011,0.4,0.4579768,"Zheng Wu, Feng Hou, Christoph M. Schimmele, 2011, 'Racial Diversity and Sense of Belonging in Urban Neighborhoods', <i>City &amp; Community</i>, vol. 10, no. 4, pp. 373-392","Zheng Wu, Feng Hou, Christoph M. Schimmele","City &amp; Community",0,0,"Zheng Wu, Christoph M. Schimmele, and Feng Hou. Co-Ethnic Concentration and    Trust in Neighborhoods. Metropolis British Columbia Working Paper Series: No.     12-17.","1","Schimmele_CV"
"1257","http://dx.doi.org/10.1080/01419870.2015.1005644",0.92038846,"Cross-country variation in interracial marriage: a USA–Canada comparison of metropolitan areas",2015,0.4,0.368155384,"Feng Hou, Zheng Wu, Christoph Schimmele, John Myles, 2015, 'Cross-country variation in interracial marriage: a USA–Canada comparison of metropolitan areas', <i>Ethnic and Racial Studies</i>, vol. 38, no. 9, pp. 1591-1609","Feng Hou, Zheng Wu, Christoph Schimmele, John Myles","Ethnic and Racial Studies",0,0,"Zheng Wu, Christoph M. Schimmele, and Feng Hou. Co-Ethnic Concentration and    Trust in Neighborhoods. Metropolis British Columbia Working Paper Series: No.     12-17.","2","Schimmele_CV"
"1258","http://dx.doi.org/10.2105/ajph.2005.070631",0.5091078,"WU AND SCHIMMELE RESPOND",2005,0.6,0.30546468,"Zheng Wu, Christoph M. Schimmele, 2005, 'WU AND SCHIMMELE RESPOND', <i>American Journal of Public Health</i>, vol. 95, no. 9, pp. 1495-1495","Zheng Wu, Christoph M. Schimmele","American Journal of Public Health",0,0,"Zheng Wu, Christoph M. Schimmele, and Feng Hou. Co-Ethnic Concentration and    Trust in Neighborhoods. Metropolis British Columbia Working Paper Series: No.     12-17.","3","Schimmele_CV"
"1259","http://dx.doi.org/10.1111/fare.12112",0.777648,"Family Structure, Academic Characteristics, and Postsecondary Education",2015,0.3,0.2332944,"Zheng Wu, Christoph M. Schimmele, Feng Hou, 2015, 'Family Structure, Academic Characteristics, and Postsecondary Education', <i>Family Relations</i>, vol. 64, no. 2, pp. 205-220","Zheng Wu, Christoph M. Schimmele, Feng Hou","Family Relations",0,0,"Zheng Wu, Christoph M. Schimmele, and Feng Hou. Co-Ethnic Concentration and    Trust in Neighborhoods. Metropolis British Columbia Working Paper Series: No.     12-17.","4","Schimmele_CV"
"1260","http://dx.doi.org/10.1177/0192513x08322818",0.7125567,"Family Structure and Children's Psychosocial Outcomes",2008,0.3,0.21376701," Zheng Wu,  Feng Hou, C. M. Schimmele, 2008, 'Family Structure and Children&#39;s Psychosocial Outcomes', <i>Journal of Family Issues</i>, vol. 29, no. 12, pp. 1600-1624"," Zheng Wu,  Feng Hou, C. M. Schimmele","Journal of Family Issues",0,0,"Zheng Wu, Christoph M. Schimmele, and Feng Hou. Co-Ethnic Concentration and    Trust in Neighborhoods. Metropolis British Columbia Working Paper Series: No.     12-17.","5","Schimmele_CV"
"1261","http://dx.doi.org/10.1111/j.1540-6040.2011.01374.x",1.1765268,"Racial Diversity and Sense of Belonging in Urban Neighborhoods",2011,0.5,0.5882634,"Zheng Wu, Feng Hou, Christoph M. Schimmele, 2011, 'Racial Diversity and Sense of Belonging in Urban Neighborhoods', <i>City &amp; Community</i>, vol. 10, no. 4, pp. 373-392","Zheng Wu, Feng Hou, Christoph M. Schimmele","City &amp; Community",6,0,"Zheng Wu, Christoph M. Schimmele, and Feng Hou. Social Integration of      Immigrants and Their Children in Canada’s Urban Neighbourhoods. Metropolis   British Columbia Working Paper Series: No. 10-10.","1","Schimmele_CV"
"1262","http://dx.doi.org/10.2105/ajph.2005.070631",0.43392485,"WU AND SCHIMMELE RESPOND",2005,0.6,0.26035491,"Zheng Wu, Christoph M. Schimmele, 2005, 'WU AND SCHIMMELE RESPOND', <i>American Journal of Public Health</i>, vol. 95, no. 9, pp. 1495-1495","Zheng Wu, Christoph M. Schimmele","American Journal of Public Health",0,0,"Zheng Wu, Christoph M. Schimmele, and Feng Hou. Social Integration of      Immigrants and Their Children in Canada’s Urban Neighbourhoods. Metropolis   British Columbia Working Paper Series: No. 10-10.","2","Schimmele_CV"
"1263","http://dx.doi.org/10.1093/geronb/gbu060",0.4940883,"Repartnering After Widowhood",2014,0.5,0.24704415,"Zheng Wu, Christoph M. Schimmele, Nadia Ouellet, 2014, 'Repartnering After Widowhood', <i>The Journals of Gerontology Series B: Psychological Sciences and Social Sciences</i>, vol. 70, no. 3, pp. 496-507","Zheng Wu, Christoph M. Schimmele, Nadia Ouellet","The Journals of Gerontology Series B: Psychological Sciences and Social Sciences",0,0,"Zheng Wu, Christoph M. Schimmele, and Feng Hou. Social Integration of      Immigrants and Their Children in Canada’s Urban Neighbourhoods. Metropolis   British Columbia Working Paper Series: No. 10-10.","3","Schimmele_CV"
"1264","http://dx.doi.org/10.1111/fare.12112",0.6628081,"Family Structure, Academic Characteristics, and Postsecondary Education",2015,0.3,0.19884243,"Zheng Wu, Christoph M. Schimmele, Feng Hou, 2015, 'Family Structure, Academic Characteristics, and Postsecondary Education', <i>Family Relations</i>, vol. 64, no. 2, pp. 205-220","Zheng Wu, Christoph M. Schimmele, Feng Hou","Family Relations",0,0,"Zheng Wu, Christoph M. Schimmele, and Feng Hou. Social Integration of      Immigrants and Their Children in Canada’s Urban Neighbourhoods. Metropolis   British Columbia Working Paper Series: No. 10-10.","4","Schimmele_CV"
"1265","http://dx.doi.org/10.1177/0192513x08322818",0.48240787,"Family Structure and Children's Psychosocial Outcomes",2008,0.4,0.192963148," Zheng Wu,  Feng Hou, C. M. Schimmele, 2008, 'Family Structure and Children&#39;s Psychosocial Outcomes', <i>Journal of Family Issues</i>, vol. 29, no. 12, pp. 1600-1624"," Zheng Wu,  Feng Hou, C. M. Schimmele","Journal of Family Issues",0,0,"Zheng Wu, Christoph M. Schimmele, and Feng Hou. Social Integration of      Immigrants and Their Children in Canada’s Urban Neighbourhoods. Metropolis   British Columbia Working Paper Series: No. 10-10.","5","Schimmele_CV"
"1266","http://dx.doi.org/10.2105/ajph.2005.070631",1.6002495,"WU AND SCHIMMELE RESPOND",2005,0.5,0.80012475,"Zheng Wu, Christoph M. Schimmele, 2005, 'WU AND SCHIMMELE RESPOND', <i>American Journal of Public Health</i>, vol. 95, no. 9, pp. 1495-1495","Zheng Wu, Christoph M. Schimmele","American Journal of Public Health",0,0,"Zheng Wu and Christoph M. Schimmele. Uncoupling and Mental Health. Mental     Notes 2: 18-19.","1","Schimmele_CV"
"1267","http://dx.doi.org/10.1017/s0144686x0500423x",1.2336198,"Psychological disposition and self-reported health among the in China",2006,0.4,0.49344792,"ZHENG WU, CHRISTOPH M. SCHIMMELE, 2006, 'Psychological disposition and self-reported health among the in China', <i>Ageing and Society</i>, vol. 26, no. 01, p. 135","ZHENG WU, CHRISTOPH M. SCHIMMELE","Ageing and Society",0,0,"Zheng Wu and Christoph M. Schimmele. Uncoupling and Mental Health. Mental     Notes 2: 18-19.","2","Schimmele_CV"
"1268","http://dx.doi.org/10.2105/ajph.2003.027110",1.0797646,"Racial/Ethnic Variation in Functional and Self-Reported Health",2005,0.4,0.43190584,"Zheng Wu, Christoph M. Schimmele, 2005, 'Racial/Ethnic Variation in Functional and Self-Reported Health', <i>American Journal of Public Health</i>, vol. 95, no. 4, pp. 710-716","Zheng Wu, Christoph M. Schimmele","American Journal of Public Health",0,0,"Zheng Wu and Christoph M. Schimmele. Uncoupling and Mental Health. Mental     Notes 2: 18-19.","3","Schimmele_CV"
"1269","http://dx.doi.org/10.1186/s12889-015-1653-1",1.2687563,"HIV knowledge among male labor migrants in China",2015,0.3,0.38062689,"Bo Yang, Zheng Wu, Christoph M Schimmele, Shuzhuo Li, 2015, 'HIV knowledge among male labor migrants in China', <i>BMC Public Health</i>, vol. 15, no. 1","Bo Yang, Zheng Wu, Christoph M Schimmele, Shuzhuo Li","BMC Public Health",0,0,"Zheng Wu and Christoph M. Schimmele. Uncoupling and Mental Health. Mental     Notes 2: 18-19.","4","Schimmele_CV"
"1270","http://dx.doi.org/10.1525/sop.2005.48.4.481",0.9190343,"FOOD INSUFFICIENCY AND DEPRESSION",2005,0.4,0.36761372,"ZHENG WU, CHRISTOPH M. SCHIMMELE, 2005, 'FOOD INSUFFICIENCY AND DEPRESSION', <i>Sociological Perspectives</i>, vol. 48, no. 4, pp. 481-504","ZHENG WU, CHRISTOPH M. SCHIMMELE","Sociological Perspectives",15,0,"Zheng Wu and Christoph M. Schimmele. Uncoupling and Mental Health. Mental     Notes 2: 18-19.","5","Schimmele_CV"
"1271","http://dx.doi.org/10.1186/s12889-015-1653-1",0.6631774,"HIV knowledge among male labor migrants in China",2015,0.5,0.3315887,"Bo Yang, Zheng Wu, Christoph M Schimmele, Shuzhuo Li, 2015, 'HIV knowledge among male labor migrants in China', <i>BMC Public Health</i>, vol. 15, no. 1","Bo Yang, Zheng Wu, Christoph M Schimmele, Shuzhuo Li","BMC Public Health",0,0,"Zheng Wu and Christoph M. Schimmele. Health Care Utilization of Late-Stage   Immigrants in British Columbia. Metropolis British Columbia Working Paper   Series: No. 05-15.","1","Schimmele_CV"
"1272","http://dx.doi.org/10.2105/ajph.2005.070631",0.65521264,"WU AND SCHIMMELE RESPOND",2005,0.5,0.32760632,"Zheng Wu, Christoph M. Schimmele, 2005, 'WU AND SCHIMMELE RESPOND', <i>American Journal of Public Health</i>, vol. 95, no. 9, pp. 1495-1495","Zheng Wu, Christoph M. Schimmele","American Journal of Public Health",0,0,"Zheng Wu and Christoph M. Schimmele. Health Care Utilization of Late-Stage   Immigrants in British Columbia. Metropolis British Columbia Working Paper   Series: No. 05-15.","2","Schimmele_CV"
"1273","http://dx.doi.org/10.1017/s0144686x0500423x",0.5050983,"Psychological disposition and self-reported health among the in China",2006,0.3,0.15152949,"ZHENG WU, CHRISTOPH M. SCHIMMELE, 2006, 'Psychological disposition and self-reported health among the in China', <i>Ageing and Society</i>, vol. 26, no. 01, p. 135","ZHENG WU, CHRISTOPH M. SCHIMMELE","Ageing and Society",17,0,"Zheng Wu and Christoph M. Schimmele. Health Care Utilization of Late-Stage   Immigrants in British Columbia. Metropolis British Columbia Working Paper   Series: No. 05-15.","3","Schimmele_CV"
"1274","http://dx.doi.org/10.2105/ajph.2005.070631",0.6391367,"WU AND SCHIMMELE RESPOND",2005,0.5,0.31956835,"Zheng Wu, Christoph M. Schimmele, 2005, 'WU AND SCHIMMELE RESPOND', <i>American Journal of Public Health</i>, vol. 95, no. 9, pp. 1495-1495","Zheng Wu, Christoph M. Schimmele","American Journal of Public Health",0,0,"Zheng Wu and Christoph M. Schimmele. Immigrant Status and Unmet Health   Care Needs in British Columbia. Metropolis British Columbia Working Paper   Series: No. 04-18.","1","Schimmele_CV"
"1275","http://dx.doi.org/10.1186/s12889-015-1653-1",0.5067389,"HIV knowledge among male labor migrants in China",2015,0.4,0.20269556,"Bo Yang, Zheng Wu, Christoph M Schimmele, Shuzhuo Li, 2015, 'HIV knowledge among male labor migrants in China', <i>BMC Public Health</i>, vol. 15, no. 1","Bo Yang, Zheng Wu, Christoph M Schimmele, Shuzhuo Li","BMC Public Health",0,0,"Zheng Wu and Christoph M. Schimmele. Immigrant Status and Unmet Health   Care Needs in British Columbia. Metropolis British Columbia Working Paper   Series: No. 04-18.","2","Schimmele_CV"
"1276","http://dx.doi.org/10.1017/s0144686x0500423x",0.4927055,"Psychological disposition and self-reported health among the in China",2006,0.3,0.14781165,"ZHENG WU, CHRISTOPH M. SCHIMMELE, 2006, 'Psychological disposition and self-reported health among the in China', <i>Ageing and Society</i>, vol. 26, no. 01, p. 135","ZHENG WU, CHRISTOPH M. SCHIMMELE","Ageing and Society",17,0,"Zheng Wu and Christoph M. Schimmele. Immigrant Status and Unmet Health   Care Needs in British Columbia. Metropolis British Columbia Working Paper   Series: No. 04-18.","3","Schimmele_CV"
"1277","http://dx.doi.org/10.1111/j.0022-2445.2005.00003.x",0.66303414,"Repartnering after first union disruption",2005,0.4,0.265213656,"Zheng Wu, Christoph M. Schimmele, 2005, 'Repartnering after first union disruption', <i>Journal of Marriage and Family</i>, vol. 67, no. 1, pp. 27-36","Zheng Wu, Christoph M. Schimmele","Journal of Marriage and Family",33,0,"Zheng Wu and Christoph M. Schimmele. Cohabitation. In The International   Encyclopedia of Marriage and Family Relationships, James J. Ponzetti, ed.     Second Edition. New York: Macmillan.   Government Reports","1","Schimmele_CV"
"1278","http://dx.doi.org/10.2105/ajph.2005.070631",0.4590974,"WU AND SCHIMMELE RESPOND",2005,0.5,0.2295487,"Zheng Wu, Christoph M. Schimmele, 2005, 'WU AND SCHIMMELE RESPOND', <i>American Journal of Public Health</i>, vol. 95, no. 9, pp. 1495-1495","Zheng Wu, Christoph M. Schimmele","American Journal of Public Health",0,0,"Zheng Wu and Christoph M. Schimmele. Cohabitation. In The International   Encyclopedia of Marriage and Family Relationships, James J. Ponzetti, ed.     Second Edition. New York: Macmillan.   Government Reports","2","Schimmele_CV"
"1279","http://dx.doi.org/10.1111/fare.12112",0.5223222,"Family Structure, Academic Characteristics, and Postsecondary Education",2015,0.4,0.20892888,"Zheng Wu, Christoph M. Schimmele, Feng Hou, 2015, 'Family Structure, Academic Characteristics, and Postsecondary Education', <i>Family Relations</i>, vol. 64, no. 2, pp. 205-220","Zheng Wu, Christoph M. Schimmele, Feng Hou","Family Relations",0,1,"Zheng Wu and Christoph M. Schimmele. Cohabitation. In The International   Encyclopedia of Marriage and Family Relationships, James J. Ponzetti, ed.     Second Edition. New York: Macmillan.   Government Reports","3","Schimmele_CV"
"1280","http://dx.doi.org/10.1080/01419870.2015.1005644",0.45404842,"Cross-country variation in interracial marriage: a USA–Canada comparison of metropolitan areas",2015,0.3,0.136214526,"Feng Hou, Zheng Wu, Christoph Schimmele, John Myles, 2015, 'Cross-country variation in interracial marriage: a USA–Canada comparison of metropolitan areas', <i>Ethnic and Racial Studies</i>, vol. 38, no. 9, pp. 1591-1609","Feng Hou, Zheng Wu, Christoph Schimmele, John Myles","Ethnic and Racial Studies",0,0,"Zheng Wu and Christoph M. Schimmele. Cohabitation. In The International   Encyclopedia of Marriage and Family Relationships, James J. Ponzetti, ed.     Second Edition. New York: Macmillan.   Government Reports","4","Schimmele_CV"
"1281","http://dx.doi.org/10.1177/0164027514551178",0.4807127,"Mass Relocation and Depression Among Seniors in China",2014,0.6,0.28842762,"W. Zeng, Z. Wu, C. M. Schimmele, S. Li, 2014, 'Mass Relocation and Depression Among Seniors in China', <i>Research on Aging</i>, vol. 37, no. 7, pp. 695-718","W. Zeng, Z. Wu, C. M. Schimmele, S. Li","Research on Aging",0,0,"Zheng Wu, Christoph M. Schimmele, and Neena L. Chappell. Age and Depression  Among Older Persons in Canada. A Research Report prepared for Human  Resources and Skills Development Canada.","1","Schimmele_CV"
"1282","http://dx.doi.org/10.2105/ajph.2005.070631",0.47534853,"WU AND SCHIMMELE RESPOND",2005,0.6,0.285209118,"Zheng Wu, Christoph M. Schimmele, 2005, 'WU AND SCHIMMELE RESPOND', <i>American Journal of Public Health</i>, vol. 95, no. 9, pp. 1495-1495","Zheng Wu, Christoph M. Schimmele","American Journal of Public Health",0,0,"Zheng Wu, Christoph M. Schimmele, and Neena L. Chappell. Age and Depression  Among Older Persons in Canada. A Research Report prepared for Human  Resources and Skills Development Canada.","2","Schimmele_CV"
"1283","http://dx.doi.org/10.1525/sop.2005.48.4.481",0.536668,"FOOD INSUFFICIENCY AND DEPRESSION",2005,0.5,0.268334,"ZHENG WU, CHRISTOPH M. SCHIMMELE, 2005, 'FOOD INSUFFICIENCY AND DEPRESSION', <i>Sociological Perspectives</i>, vol. 48, no. 4, pp. 481-504","ZHENG WU, CHRISTOPH M. SCHIMMELE","Sociological Perspectives",15,0,"Zheng Wu, Christoph M. Schimmele, and Neena L. Chappell. Age and Depression  Among Older Persons in Canada. A Research Report prepared for Human  Resources and Skills Development Canada.","3","Schimmele_CV"
"1284","http://dx.doi.org/10.1177/0898264311422599",0.4340805,"Aging and Late-Life Depression",2011,0.6,0.2604483,"Z. Wu, C. M. Schimmele, N. L. Chappell, 2011, 'Aging and Late-Life Depression', <i>Journal of Aging and Health</i>, vol. 24, no. 1, pp. 3-28","Z. Wu, C. M. Schimmele, N. L. Chappell","Journal of Aging and Health",10,0,"Zheng Wu, Christoph M. Schimmele, and Neena L. Chappell. Age and Depression  Among Older Persons in Canada. A Research Report prepared for Human  Resources and Skills Development Canada.","4","Schimmele_CV"
"1285","http://dx.doi.org/10.2307/1519788",0.4472233,"Race, Ethnicity, and Depression in Canadian Society",2003,0.5,0.22361165,"Zheng Wu, Samuel Noh, Violet Kaspar, Christoph M. Schimmele, 2003, 'Race, Ethnicity, and Depression in Canadian Society', <i>Journal of Health and Social Behavior</i>, vol. 44, no. 3, p. 426","Zheng Wu, Samuel Noh, Violet Kaspar, Christoph M. Schimmele","Journal of Health and Social Behavior",22,0,"Zheng Wu, Christoph M. Schimmele, and Neena L. Chappell. Age and Depression  Among Older Persons in Canada. A Research Report prepared for Human  Resources and Skills Development Canada.","5","Schimmele_CV"
"1286","http://dx.doi.org/10.2105/ajph.2005.070631",1.2009118,"WU AND SCHIMMELE RESPOND",2005,0.5,0.6004559,"Zheng Wu, Christoph M. Schimmele, 2005, 'WU AND SCHIMMELE RESPOND', <i>American Journal of Public Health</i>, vol. 95, no. 9, pp. 1495-1495","Zheng Wu, Christoph M. Schimmele","American Journal of Public Health",0,0,"Zheng Wu and Christoph M. Schimmele. Immigrants, Selectivity, and Mental  Health. A Research Report prepared for the Canadian Population Health  Initiative, Canadian Institute of Health Information.","1","Schimmele_CV"
"1287","http://dx.doi.org/10.2307/1519788",1.2381165,"Race, Ethnicity, and Depression in Canadian Society",2003,0.4,0.4952466,"Zheng Wu, Samuel Noh, Violet Kaspar, Christoph M. Schimmele, 2003, 'Race, Ethnicity, and Depression in Canadian Society', <i>Journal of Health and Social Behavior</i>, vol. 44, no. 3, p. 426","Zheng Wu, Samuel Noh, Violet Kaspar, Christoph M. Schimmele","Journal of Health and Social Behavior",0,0,"Zheng Wu and Christoph M. Schimmele. Immigrants, Selectivity, and Mental  Health. A Research Report prepared for the Canadian Population Health  Initiative, Canadian Institute of Health Information.","2","Schimmele_CV"
"1288","http://dx.doi.org/10.1186/s12889-015-1653-1",0.9845771,"HIV knowledge among male labor migrants in China",2015,0.4,0.39383084,"Bo Yang, Zheng Wu, Christoph M Schimmele, Shuzhuo Li, 2015, 'HIV knowledge among male labor migrants in China', <i>BMC Public Health</i>, vol. 15, no. 1","Bo Yang, Zheng Wu, Christoph M Schimmele, Shuzhuo Li","BMC Public Health",0,0,"Zheng Wu and Christoph M. Schimmele. Immigrants, Selectivity, and Mental  Health. A Research Report prepared for the Canadian Population Health  Initiative, Canadian Institute of Health Information.","3","Schimmele_CV"
"1289","http://dx.doi.org/10.1017/s0144686x0500423x",0.9157862,"Psychological disposition and self-reported health among the in China",2006,0.4,0.36631448,"ZHENG WU, CHRISTOPH M. SCHIMMELE, 2006, 'Psychological disposition and self-reported health among the in China', <i>Ageing and Society</i>, vol. 26, no. 01, p. 135","ZHENG WU, CHRISTOPH M. SCHIMMELE","Ageing and Society",17,0,"Zheng Wu and Christoph M. Schimmele. Immigrants, Selectivity, and Mental  Health. A Research Report prepared for the Canadian Population Health  Initiative, Canadian Institute of Health Information.","4","Schimmele_CV"
"1290","http://dx.doi.org/10.2105/ajph.2003.027110",0.8644685,"Racial/Ethnic Variation in Functional and Self-Reported Health",2005,0.4,0.3457874,"Zheng Wu, Christoph M. Schimmele, 2005, 'Racial/Ethnic Variation in Functional and Self-Reported Health', <i>American Journal of Public Health</i>, vol. 95, no. 4, pp. 710-716","Zheng Wu, Christoph M. Schimmele","American Journal of Public Health",17,0,"Zheng Wu and Christoph M. Schimmele. Immigrants, Selectivity, and Mental  Health. A Research Report prepared for the Canadian Population Health  Initiative, Canadian Institute of Health Information.","5","Schimmele_CV"
"1291","http://dx.doi.org/10.1146/annurev-soc-071312-145609",6.82855,"Healthcare Systems in Comparative Perspective: Classification, Convergence, Institutions, Inequalities, and Five Missed Turns",2013,0.95,6.4871225,"Jason Beckfield, Sigrun Olafsdottir, Benjamin Sosnaud, 2013, 'Healthcare Systems in Comparative Perspective: Classification, Convergence, Institutions, Inequalities, and Five Missed Turns', <i>Annual Review of Sociology</i>, vol. 39, no. 1, pp. 127-146","Jason Beckfield, Sigrun Olafsdottir, Benjamin Sosnaud","Annual Review of Sociology",5,1,"Beckfield, Jason, Sigrun Olafsdottir, and Benjamin Sosnaud. 2013. “Healthcare Systems in Comparative  Perspective: Classification, Convergence, Institutions, Inequalities, and Five Missed Turns.”  Annual Review of Sociology 39: 127−146.","1","Sosnaud_CV_"
"1292","http://dx.doi.org/10.1146/annurev-soc-071811-145434",0.36427468,"Economic Insecurity and Social Stratification",2012,0.4,0.145709872,"Bruce Western, Deirdre Bloome, Benjamin Sosnaud, Laura Tach, 2012, 'Economic Insecurity and Social Stratification', <i>Annual Review of Sociology</i>, vol. 38, no. 1, pp. 341-359","Bruce Western, Deirdre Bloome, Benjamin Sosnaud, Laura Tach","Annual Review of Sociology",0,1,"Beckfield, Jason, Sigrun Olafsdottir, and Benjamin Sosnaud. 2013. “Healthcare Systems in Comparative  Perspective: Classification, Convergence, Institutions, Inequalities, and Five Missed Turns.”  Annual Review of Sociology 39: 127−146.","2","Sosnaud_CV_"
"1293","http://dx.doi.org/10.1016/j.ssresearch.2008.07.002",1.8023647,"The shifting and diverging White working class in U.S. presidential elections, 1972–2004",2009,0.5,0.90118235,"David Brady, Benjamin Sosnaud, Steven M. Frenk, 2009, 'The shifting and diverging White working class in U.S. presidential elections, 1972–2004', <i>Social Science Research</i>, vol. 38, no. 1, pp. 118-133","David Brady, Benjamin Sosnaud, Steven M. Frenk","Social Science Research",0,0,"Sosnaud, Benjamin, David Brady, and Steven M. Frenk. 2013. “Class in Name Only: Subjective Class  Identity, Objective Class Position, and Vote Choice in American Presidential Elections.” Social  Problems 60: 81−99.","1","Sosnaud_CV_"
"1294","http://dx.doi.org/10.1146/annurev-soc-071811-145434",6.198683,"Economic Insecurity and Social Stratification",2012,0.95,5.88874885,"Bruce Western, Deirdre Bloome, Benjamin Sosnaud, Laura Tach, 2012, 'Economic Insecurity and Social Stratification', <i>Annual Review of Sociology</i>, vol. 38, no. 1, pp. 341-359","Bruce Western, Deirdre Bloome, Benjamin Sosnaud, Laura Tach","Annual Review of Sociology",18,1,"Western, Bruce, Deirdre Bloome, Benjamin Sosnaud, and Laura Tach. 2012. “Economic Insecurity and  Social Stratification.” Annual Review of Sociology 38: 341−359.","1","Sosnaud_CV_"
"1295","http://dx.doi.org/10.1146/annurev-soc-071312-145609",0.51275903,"Healthcare Systems in Comparative Perspective: Classification, Convergence, Institutions, Inequalities, and Five Missed Turns",2013,0.3,0.153827709,"Jason Beckfield, Sigrun Olafsdottir, Benjamin Sosnaud, 2013, 'Healthcare Systems in Comparative Perspective: Classification, Convergence, Institutions, Inequalities, and Five Missed Turns', <i>Annual Review of Sociology</i>, vol. 39, no. 1, pp. 127-146","Jason Beckfield, Sigrun Olafsdottir, Benjamin Sosnaud","Annual Review of Sociology",5,1,"Western, Bruce, Deirdre Bloome, Benjamin Sosnaud, and Laura Tach. 2012. “Economic Insecurity and  Social Stratification.” Annual Review of Sociology 38: 341−359.","2","Sosnaud_CV_"
"1296","http://dx.doi.org/10.1016/j.ssresearch.2008.07.002",0.37940612,"The shifting and diverging White working class in U.S. presidential elections, 1972–2004",2009,0.3,0.113821836,"David Brady, Benjamin Sosnaud, Steven M. Frenk, 2009, 'The shifting and diverging White working class in U.S. presidential elections, 1972–2004', <i>Social Science Research</i>, vol. 38, no. 1, pp. 118-133","David Brady, Benjamin Sosnaud, Steven M. Frenk","Social Science Research",0,0,"Western, Bruce, Deirdre Bloome, Benjamin Sosnaud, and Laura Tach. 2012. “Economic Insecurity and  Social Stratification.” Annual Review of Sociology 38: 341−359.","3","Sosnaud_CV_"
"1297","http://dx.doi.org/10.1016/j.ssresearch.2008.07.002",0.3323168,"The shifting and diverging White working class in U.S. presidential elections, 1972–2004",2009,0.3,0.09969504,"David Brady, Benjamin Sosnaud, Steven M. Frenk, 2009, 'The shifting and diverging White working class in U.S. presidential elections, 1972–2004', <i>Social Science Research</i>, vol. 38, no. 1, pp. 118-133","David Brady, Benjamin Sosnaud, Steven M. Frenk","Social Science Research",3,0,"Brady, David and Benjamin Sosnaud. 2010. “The Politics of Economic Inequality.” In Handbook of  Politics: State and Civil Society in Global Perspective, edited by Kevin T. Leicht and J. Craig  Jenkins. Berlin, Germany: Springer.","1","Sosnaud_CV_"
"1298","http://dx.doi.org/10.1016/j.ssresearch.2008.07.002",4.1583714,"The shifting and diverging White working class in U.S. presidential elections, 1972–2004",2009,0.95,3.95045283,"David Brady, Benjamin Sosnaud, Steven M. Frenk, 2009, 'The shifting and diverging White working class in U.S. presidential elections, 1972–2004', <i>Social Science Research</i>, vol. 38, no. 1, pp. 118-133","David Brady, Benjamin Sosnaud, Steven M. Frenk","Social Science Research",3,1,"Brady, David, Benjamin Sosnaud (equal co-authorship, listed alphabetically), and Steven M. Frenk.  2009. “The Shifting and Diverging White Working Class in U.S. Presidential Elections,        1972−2004.” Social Science Research 38: 118−133.","1","Sosnaud_CV_"
"1299","http://dx.doi.org/10.1146/annurev-soc-071811-145434",0.23633014,"Economic Insecurity and Social Stratification",2012,0.4,0.094532056,"Bruce Western, Deirdre Bloome, Benjamin Sosnaud, Laura Tach, 2012, 'Economic Insecurity and Social Stratification', <i>Annual Review of Sociology</i>, vol. 38, no. 1, pp. 341-359","Bruce Western, Deirdre Bloome, Benjamin Sosnaud, Laura Tach","Annual Review of Sociology",0,0,"Brady, David, Benjamin Sosnaud (equal co-authorship, listed alphabetically), and Steven M. Frenk.  2009. “The Shifting and Diverging White Working Class in U.S. Presidential Elections,        1972−2004.” Social Science Research 38: 118−133.","2","Sosnaud_CV_"
